High,Low,Open,Close,Volume,Adj Close
6769.1201171875,6769.1201171875,6769.1201171875,6769.1201171875,0.0,6769.1201171875
6821.8701171875,6821.8701171875,6821.8701171875,6821.8701171875,0.0,6821.8701171875
6815.47998046875,6815.47998046875,6815.47998046875,6815.47998046875,0.0,6815.47998046875
6893.2099609375,6893.2099609375,6893.2099609375,6893.2099609375,0.0,6893.2099609375
6963.5498046875,6963.5498046875,6963.5498046875,6963.5498046875,0.0,6963.5498046875
6952.56005859375,6952.56005859375,6952.56005859375,6952.56005859375,0.0,6952.56005859375
6964.3701171875,6964.3701171875,6964.3701171875,6964.3701171875,0.0,6964.3701171875
6888.5400390625,6888.5400390625,6888.5400390625,6888.5400390625,0.0,6888.5400390625
6929.97021484375,6929.97021484375,6929.97021484375,6929.97021484375,0.0,6929.97021484375
6901.6298828125,6901.6298828125,6901.6298828125,6901.6298828125,0.0,6901.6298828125
6866.25,6866.25,6866.25,6866.25,0.0,6866.25
6905.52978515625,6905.52978515625,6905.52978515625,6905.52978515625,0.0,6905.52978515625
6893.6201171875,6893.6201171875,6893.6201171875,6893.6201171875,0.0,6893.6201171875
6953.6298828125,6953.6298828125,6953.6298828125,6953.6298828125,0.0,6953.6298828125
6949.7001953125,6949.7001953125,6949.7001953125,6949.7001953125,0.0,6949.7001953125
6960.919921875,6960.919921875,6960.919921875,6960.919921875,0.0,6960.919921875
6926.5400390625,6926.5400390625,6926.5400390625,6926.5400390625,0.0,6926.5400390625
6976.3701171875,6976.3701171875,6976.3701171875,6976.3701171875,0.0,6976.3701171875
6967.72998046875,6967.72998046875,6967.72998046875,6967.72998046875,0.0,6967.72998046875
7083.93017578125,7083.93017578125,7083.93017578125,7083.93017578125,0.0,7083.93017578125
7143.56982421875,7143.56982421875,7143.56982421875,7143.56982421875,0.0,7143.56982421875
7166.75,7166.75,7166.75,7166.75,0.0,7166.75
7210.080078125,7210.080078125,7210.080078125,7210.080078125,0.0,7210.080078125
7152.830078125,7152.830078125,7152.830078125,7152.830078125,0.0,7152.830078125
7152.6201171875,7152.6201171875,7152.6201171875,7152.6201171875,0.0,7152.6201171875
7168.47998046875,7168.47998046875,7168.47998046875,7168.47998046875,0.0,7168.47998046875
7209.18017578125,7209.18017578125,7209.18017578125,7209.18017578125,0.0,7209.18017578125
7205.259765625,7205.259765625,7205.259765625,7205.259765625,0.0,7205.259765625
7279.58984375,7279.58984375,7279.58984375,7279.58984375,0.0,7279.58984375
7255.759765625,7255.759765625,7255.759765625,7255.759765625,0.0,7255.759765625
7251.41015625,7251.41015625,7251.41015625,7251.41015625,0.0,7251.41015625
7228.0400390625,7228.0400390625,7228.0400390625,7228.0400390625,0.0,7228.0400390625
7280.7001953125,7280.7001953125,7280.7001953125,7280.7001953125,0.0,7280.7001953125
7217.490234375,7217.490234375,7217.490234375,7217.490234375,0.0,7217.490234375
7197.509765625,7197.509765625,7197.509765625,7197.509765625,0.0,7197.509765625
7038.169921875,7038.169921875,7038.169921875,7038.169921875,0.0,7038.169921875
7068.2001953125,7068.2001953125,7068.2001953125,7068.2001953125,0.0,7068.2001953125
6969.669921875,6969.669921875,6969.669921875,6969.669921875,0.0,6969.669921875
7031.60009765625,7031.60009765625,7031.60009765625,7031.60009765625,0.0,7031.60009765625
7040.7998046875,7040.7998046875,7040.7998046875,7040.7998046875,0.0,7040.7998046875
7097.81982421875,7097.81982421875,7097.81982421875,7097.81982421875,0.0,7097.81982421875
7014.5498046875,7014.5498046875,7014.5498046875,7014.5498046875,0.0,7014.5498046875
7101.0498046875,7101.0498046875,7101.0498046875,7101.0498046875,0.0,7101.0498046875
7207.330078125,7207.330078125,7207.330078125,7207.330078125,0.0,7207.330078125
7276.0,7276.0,7276.0,7276.0,0.0,7276.0
7282.60009765625,7282.60009765625,7282.60009765625,7282.60009765625,0.0,7282.60009765625
7243.97998046875,7243.97998046875,7243.97998046875,7243.97998046875,0.0,7243.97998046875
7366.25,7366.25,7366.25,7366.25,0.0,7366.25
7375.81982421875,7375.81982421875,7375.81982421875,7375.81982421875,0.0,7375.81982421875
7357.89990234375,7357.89990234375,7357.89990234375,7357.89990234375,0.0,7357.89990234375
7403.89013671875,7403.89013671875,7403.89013671875,7403.89013671875,0.0,7403.89013671875
7390.1298828125,7390.1298828125,7390.1298828125,7390.1298828125,0.0,7390.1298828125
7352.35986328125,7352.35986328125,7352.35986328125,7352.35986328125,0.0,7352.35986328125
7350.22998046875,7350.22998046875,7350.22998046875,7350.22998046875,0.0,7350.22998046875
7371.77978515625,7371.77978515625,7371.77978515625,7371.77978515625,0.0,7371.77978515625
7406.25,7406.25,7406.25,7406.25,0.0,7406.25
7508.58984375,7508.58984375,7508.58984375,7508.58984375,0.0,7508.58984375
7400.75,7400.75,7400.75,7400.75,0.0,7400.75
7296.77978515625,7296.77978515625,7296.77978515625,7296.77978515625,0.0,7296.77978515625
7193.10009765625,7193.10009765625,7193.10009765625,7193.10009765625,0.0,7193.10009765625
7231.97998046875,7231.97998046875,7231.97998046875,7231.97998046875,0.0,7231.97998046875
7272.89013671875,7272.89013671875,7272.89013671875,7272.89013671875,0.0,7272.89013671875
7372.14990234375,7372.14990234375,7372.14990234375,7372.14990234375,0.0,7372.14990234375
7395.490234375,7395.490234375,7395.490234375,7395.490234375,0.0,7395.490234375
7438.990234375,7438.990234375,7438.990234375,7438.990234375,0.0,7438.990234375
7462.64990234375,7462.64990234375,7462.64990234375,7462.64990234375,0.0,7462.64990234375
7469.5400390625,7469.5400390625,7469.5400390625,7469.5400390625,0.0,7469.5400390625
7466.9599609375,7466.9599609375,7466.9599609375,7466.9599609375,0.0,7466.9599609375
7408.2998046875,7408.2998046875,7408.2998046875,7408.2998046875,0.0,7408.2998046875
7401.169921875,7401.169921875,7401.169921875,7401.169921875,0.0,7401.169921875
7447.169921875,7447.169921875,7447.169921875,7447.169921875,0.0,7447.169921875
7354.66015625,7354.66015625,7354.66015625,7354.66015625,0.0,7354.66015625
7374.2900390625,7374.2900390625,7374.2900390625,7374.2900390625,0.0,7374.2900390625
7377.5400390625,7377.5400390625,7377.5400390625,7377.5400390625,0.0,7377.5400390625
7371.419921875,7371.419921875,7371.419921875,7371.419921875,0.0,7371.419921875
7397.22998046875,7397.22998046875,7397.22998046875,7397.22998046875,0.0,7397.22998046875
7424.60009765625,7424.60009765625,7424.60009765625,7424.60009765625,0.0,7424.60009765625
7413.83984375,7413.83984375,7413.83984375,7413.83984375,0.0,7413.83984375
7485.39990234375,7485.39990234375,7485.39990234375,7485.39990234375,0.0,7485.39990234375
7559.1298828125,7559.1298828125,7559.1298828125,7559.1298828125,0.0,7559.1298828125
7570.25,7570.25,7570.25,7570.25,0.0,7570.25
7660.18017578125,7660.18017578125,7660.18017578125,7660.18017578125,0.0,7660.18017578125
7642.669921875,7642.669921875,7642.669921875,7642.669921875,0.0,7642.669921875
7654.5498046875,7654.5498046875,7654.5498046875,7654.5498046875,0.0,7654.5498046875
7622.31982421875,7622.31982421875,7622.31982421875,7622.31982421875,0.0,7622.31982421875
7523.259765625,7523.259765625,7523.259765625,7523.259765625,0.0,7523.259765625
7453.169921875,7453.169921875,7453.169921875,7453.169921875,0.0,7453.169921875
7430.259765625,7430.259765625,7430.259765625,7430.259765625,0.0,7430.259765625
7447.68017578125,7447.68017578125,7447.68017578125,7447.68017578125,0.0,7447.68017578125
7507.8701171875,7507.8701171875,7507.8701171875,7507.8701171875,0.0,7507.8701171875
7488.06005859375,7488.06005859375,7488.06005859375,7488.06005859375,0.0,7488.06005859375
7561.68994140625,7561.68994140625,7561.68994140625,7561.68994140625,0.0,7561.68994140625
7545.5,7545.5,7545.5,7545.5,0.0,7545.5
7434.72998046875,7434.72998046875,7434.72998046875,7434.72998046875,0.0,7434.72998046875
7494.39990234375,7494.39990234375,7494.39990234375,7494.39990234375,0.0,7494.39990234375
7490.31982421875,7490.31982421875,7490.31982421875,7490.31982421875,0.0,7490.31982421875
7569.02978515625,7569.02978515625,7569.02978515625,7569.02978515625,0.0,7569.02978515625
7531.06982421875,7531.06982421875,7531.06982421875,7531.06982421875,0.0,7531.06982421875
7548.75,7548.75,7548.75,7548.75,0.0,7548.75
7563.18994140625,7563.18994140625,7563.18994140625,7563.18994140625,0.0,7563.18994140625
7563.08984375,7563.08984375,7563.08984375,7563.08984375,0.0,7563.08984375
7629.56982421875,7629.56982421875,7629.56982421875,7629.56982421875,0.0,7629.56982421875
7627.64990234375,7627.64990234375,7627.64990234375,7627.64990234375,0.0,7627.64990234375
7645.4501953125,7645.4501953125,7645.4501953125,7645.4501953125,0.0,7645.4501953125
7628.27978515625,7628.27978515625,7628.27978515625,7628.27978515625,0.0,7628.27978515625
7637.43017578125,7637.43017578125,7637.43017578125,7637.43017578125,0.0,7637.43017578125
7490.0,7490.0,7490.0,7490.0,0.0,7490.0
7399.009765625,7399.009765625,7399.009765625,7399.009765625,0.0,7399.009765625
7352.81982421875,7352.81982421875,7352.81982421875,7352.81982421875,0.0,7352.81982421875
7371.6201171875,7371.6201171875,7371.6201171875,7371.6201171875,0.0,7371.6201171875
7044.5,7044.5,7044.5,7044.5,0.0,7044.5
6964.02978515625,6964.02978515625,6964.02978515625,6964.02978515625,0.0,6964.02978515625
7157.2099609375,7157.2099609375,7157.2099609375,7157.2099609375,0.0,7157.2099609375
7068.669921875,7068.669921875,7068.669921875,7068.669921875,0.0,7068.669921875
7276.43017578125,7276.43017578125,7276.43017578125,7276.43017578125,0.0,7276.43017578125
7278.6298828125,7278.6298828125,7278.6298828125,7278.6298828125,0.0,7278.6298828125
7116.08984375,7116.08984375,7116.08984375,7116.08984375,0.0,7116.08984375
7107.22998046875,7107.22998046875,7107.22998046875,7107.22998046875,0.0,7107.22998046875
7141.2099609375,7141.2099609375,7141.2099609375,7141.2099609375,0.0,7141.2099609375
7118.669921875,7118.669921875,7118.669921875,7118.669921875,0.0,7118.669921875
6789.14990234375,6789.14990234375,6789.14990234375,6789.14990234375,0.0,6789.14990234375
7016.39013671875,7016.39013671875,7016.39013671875,7016.39013671875,0.0,7016.39013671875
6852.39990234375,6852.39990234375,6852.39990234375,6852.39990234375,0.0,6852.39990234375
6713.89990234375,6713.89990234375,6713.89990234375,6713.89990234375,0.0,6713.89990234375
6810.1201171875,6810.1201171875,6810.1201171875,6810.1201171875,0.0,6810.1201171875
6967.10009765625,6967.10009765625,6967.10009765625,6967.10009765625,0.0,6967.10009765625
7069.169921875,7069.169921875,7069.169921875,7069.169921875,0.0,7069.169921875
6965.2900390625,6965.2900390625,6965.2900390625,6965.2900390625,0.0,6965.2900390625
6937.08984375,6937.08984375,6937.08984375,6937.08984375,0.0,6937.08984375
7158.58984375,7158.58984375,7158.58984375,7158.58984375,0.0,7158.58984375
7039.14990234375,7039.14990234375,7039.14990234375,7039.14990234375,0.0,7039.14990234375
6830.91015625,6830.91015625,6830.91015625,6830.91015625,0.0,6830.91015625
6890.4501953125,6890.4501953125,6890.4501953125,6890.4501953125,0.0,6890.4501953125
6526.9599609375,6526.9599609375,6526.9599609375,6526.9599609375,0.0,6526.9599609375
6527.35009765625,6527.35009765625,6527.35009765625,6527.35009765625,0.0,6527.35009765625
6892.39990234375,6892.39990234375,6892.39990234375,6892.39990234375,0.0,6892.39990234375
6949.009765625,6949.009765625,6949.009765625,6949.009765625,0.0,6949.009765625
6838.85009765625,6838.85009765625,6838.85009765625,6838.85009765625,0.0,6838.85009765625
6704.240234375,6704.240234375,6704.240234375,6704.240234375,0.0,6704.240234375
6767.97021484375,6767.97021484375,6767.97021484375,6767.97021484375,0.0,6767.97021484375
6594.9599609375,6594.9599609375,6594.9599609375,6594.9599609375,0.0,6594.9599609375
6448.39013671875,6448.39013671875,6448.39013671875,6448.39013671875,0.0,6448.39013671875
6491.52001953125,6491.52001953125,6491.52001953125,6491.52001953125,0.0,6491.52001953125
6342.97021484375,6342.97021484375,6342.97021484375,6342.97021484375,0.0,6342.97021484375
5899.35009765625,5899.35009765625,5899.35009765625,5899.35009765625,0.0,5899.35009765625
6288.2998046875,6288.2998046875,6288.2998046875,6288.2998046875,0.0,6288.2998046875
6285.27001953125,6285.27001953125,6285.27001953125,6285.27001953125,0.0,6285.27001953125
6329.9599609375,6329.9599609375,6329.9599609375,6329.9599609375,0.0,6329.9599609375
6360.8701171875,6360.8701171875,6360.8701171875,6360.8701171875,0.0,6360.8701171875
6488.25,6488.25,6488.25,6488.25,0.0,6488.25
6551.85009765625,6551.85009765625,6551.85009765625,6551.85009765625,0.0,6551.85009765625
6600.68994140625,6600.68994140625,6600.68994140625,6600.68994140625,0.0,6600.68994140625
6620.93994140625,6620.93994140625,6620.93994140625,6620.93994140625,0.0,6620.93994140625
6541.0400390625,6541.0400390625,6541.0400390625,6541.0400390625,0.0,6541.0400390625
6669.64013671875,6669.64013671875,6669.64013671875,6669.64013671875,0.0,6669.64013671875
6668.56005859375,6668.56005859375,6668.56005859375,6668.56005859375,0.0,6668.56005859375
6718.4501953125,6718.4501953125,6718.4501953125,6718.4501953125,0.0,6718.4501953125
6784.60986328125,6784.60986328125,6784.60986328125,6784.60986328125,0.0,6784.60986328125
6646.81005859375,6646.81005859375,6646.81005859375,6646.81005859375,0.0,6646.81005859375
6658.759765625,6658.759765625,6658.759765625,6658.759765625,0.0,6658.759765625
6787.3701171875,6787.3701171875,6787.3701171875,6787.3701171875,0.0,6787.3701171875
6697.08984375,6697.08984375,6697.08984375,6697.08984375,0.0,6697.08984375
6632.7900390625,6632.7900390625,6632.7900390625,6632.7900390625,0.0,6632.7900390625
6807.91015625,6807.91015625,6807.91015625,6807.91015625,0.0,6807.91015625
6906.83984375,6906.83984375,6906.83984375,6906.83984375,0.0,6906.83984375
6959.9599609375,6959.9599609375,6959.9599609375,6959.9599609375,0.0,6959.9599609375
6997.6201171875,6997.6201171875,6997.6201171875,6997.6201171875,0.0,6997.6201171875
6904.97998046875,6904.97998046875,6904.97998046875,6904.97998046875,0.0,6904.97998046875
6909.18017578125,6909.18017578125,6909.18017578125,6909.18017578125,0.0,6909.18017578125
7014.669921875,7014.669921875,7014.669921875,7014.669921875,0.0,7014.669921875
7022.419921875,7022.419921875,7022.419921875,7022.419921875,0.0,7022.419921875
7055.18017578125,7055.18017578125,7055.18017578125,7055.18017578125,0.0,7055.18017578125
7066.60986328125,7066.60986328125,7066.60986328125,7066.60986328125,0.0,7066.60986328125
7062.33984375,7062.33984375,7062.33984375,7062.33984375,0.0,7062.33984375
7035.16015625,7035.16015625,7035.16015625,7035.16015625,0.0,7035.16015625
7090.6298828125,7090.6298828125,7090.6298828125,7090.6298828125,0.0,7090.6298828125
7115.43017578125,7115.43017578125,7115.43017578125,7115.43017578125,0.0,7115.43017578125
7123.22021484375,7123.22021484375,7123.22021484375,7123.22021484375,0.0,7123.22021484375
7151.56982421875,7151.56982421875,7151.56982421875,7151.56982421875,0.0,7151.56982421875
7150.830078125,7150.830078125,7150.830078125,7150.830078125,0.0,7150.830078125
7156.7900390625,7156.7900390625,7156.7900390625,7156.7900390625,0.0,7156.7900390625
7026.8798828125,7026.8798828125,7026.8798828125,7026.8798828125,0.0,7026.8798828125
7015.68994140625,7015.68994140625,7015.68994140625,7015.68994140625,0.0,7015.68994140625
7164.02001953125,7164.02001953125,7164.02001953125,7164.02001953125,0.0,7164.02001953125
7256.97998046875,7256.97998046875,7256.97998046875,7256.97998046875,0.0,7256.97998046875
7243.009765625,7243.009765625,7243.009765625,7243.009765625,0.0,7243.009765625
7326.27978515625,7326.27978515625,7326.27978515625,7326.27978515625,0.0,7326.27978515625
7349.27978515625,7349.27978515625,7349.27978515625,7349.27978515625,0.0,7349.27978515625
7380.75,7380.75,7380.75,7380.75,0.0,7380.75
7493.27001953125,7493.27001953125,7493.27001953125,7493.27001953125,0.0,7493.27001953125
7326.06005859375,7326.06005859375,7326.06005859375,7326.06005859375,0.0,7326.06005859375
7316.9599609375,7316.9599609375,7316.9599609375,7316.9599609375,0.0,7316.9599609375
7499.64013671875,7499.64013671875,7499.64013671875,7499.64013671875,0.0,7499.64013671875
7544.97021484375,7544.97021484375,7544.97021484375,7544.97021484375,0.0,7544.97021484375
7540.56982421875,7540.56982421875,7540.56982421875,7540.56982421875,0.0,7540.56982421875
7578.83984375,7578.83984375,7578.83984375,7578.83984375,0.0,7578.83984375
7599.740234375,7599.740234375,7599.740234375,7599.740234375,0.0,7599.740234375
7568.490234375,7568.490234375,7568.490234375,7568.490234375,0.0,7568.490234375
7611.490234375,7611.490234375,7611.490234375,7611.490234375,0.0,7611.490234375
7628.14990234375,7628.14990234375,7628.14990234375,7628.14990234375,0.0,7628.14990234375
7629.1201171875,7629.1201171875,7629.1201171875,7629.1201171875,0.0,7629.1201171875
7689.72021484375,7689.72021484375,7689.72021484375,7689.72021484375,0.0,7689.72021484375
7713.490234375,7713.490234375,7713.490234375,7713.490234375,0.0,7713.490234375
7810.7099609375,7810.7099609375,7810.7099609375,7810.7099609375,0.0,7810.7099609375
7784.41015625,7784.41015625,7784.41015625,7784.41015625,0.0,7784.41015625
7816.919921875,7816.919921875,7816.919921875,7816.919921875,0.0,7816.919921875
7826.68017578125,7826.68017578125,7826.68017578125,7826.68017578125,0.0,7826.68017578125
7839.0400390625,7839.0400390625,7839.0400390625,7839.0400390625,0.0,7839.0400390625
7781.4599609375,7781.4599609375,7781.4599609375,7781.4599609375,0.0,7781.4599609375
7751.85009765625,7751.85009765625,7751.85009765625,7751.85009765625,0.0,7751.85009765625
7845.72998046875,7845.72998046875,7845.72998046875,7845.72998046875,0.0,7845.72998046875
7640.14990234375,7640.14990234375,7640.14990234375,7640.14990234375,0.0,7640.14990234375
7617.5498046875,7617.5498046875,7617.5498046875,7617.5498046875,0.0,7617.5498046875
7401.8798828125,7401.8798828125,7401.8798828125,7401.8798828125,0.0,7401.8798828125
7503.25,7503.25,7503.25,7503.25,0.0,7503.25
7580.14013671875,7580.14013671875,7580.14013671875,7580.14013671875,0.0,7580.14013671875
7376.7001953125,7376.7001953125,7376.7001953125,7376.7001953125,0.0,7376.7001953125
7451.02001953125,7451.02001953125,7451.02001953125,7451.02001953125,0.0,7451.02001953125
7307.93017578125,7307.93017578125,7307.93017578125,7307.93017578125,0.0,7307.93017578125
7300.9599609375,7300.9599609375,7300.9599609375,7300.9599609375,0.0,7300.9599609375
7216.85986328125,7216.85986328125,7216.85986328125,7216.85986328125,0.0,7216.85986328125
7245.39990234375,7245.39990234375,7245.39990234375,7245.39990234375,0.0,7245.39990234375
7127.9599609375,7127.9599609375,7127.9599609375,7127.9599609375,0.0,7127.9599609375
6978.02001953125,6978.02001953125,6978.02001953125,6978.02001953125,0.0,6978.02001953125
7166.75,7166.75,7166.75,7166.75,0.0,7166.75
7220.89990234375,7220.89990234375,7220.89990234375,7220.89990234375,0.0,7220.89990234375
7417.2900390625,7417.2900390625,7417.2900390625,7417.2900390625,0.0,7417.2900390625
